cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 49.926, 78.1, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.7, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 50.464, 75.4, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 50.464, 75.7, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 50.464, 76.4, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 75.2, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 48.312, 78.5, 192.168.0.34, 169.254.125.248, 52.9, 2.5
600.0, 1400.0, 1400.0, 49.926, 76.8, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 74.6, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.926, 74.3, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 50.464, 76.6, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.926, 74.0, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 50.464, 78.9, 192.168.0.34, 169.254.125.248, 52.8, 2.5
600.0, 1400.0, 1400.0, 49.388, 75.5, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.926, 78.4, 192.168.0.34, 169.254.125.248, 53.8, 2.5
600.0, 1400.0, 1400.0, 49.388, 70.3, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 68.4, 192.168.0.34, 169.254.125.248, 52.6, 2.5
600.0, 1400.0, 1400.0, 49.388, 68.4, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 69.0, 192.168.0.34, 169.254.125.248, 52.7, 2.5
600.0, 1400.0, 1400.0, 49.388, 72.2, 192.168.0.34, 169.254.125.248, 53.5, 2.5
600.0, 1400.0, 600.0, 42.394, 13.6, 192.168.0.34, 169.254.125.248, 48.3, 2.5
600.0, 1400.0, 700.0, 41.856, 6.3, 192.168.0.34, 169.254.125.248, 26.3, 2.5
cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 900.0, 30.02, 21.2, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.6, 0.0
600.0, 1400.0, 1000.0, 30.558, 17.0, 2003:ee:a71e:2200:beb9:55b3:a35b:8014, b8:27:eb:cb:e6:f6, 13.6, 0.0
600.0, 1400.0, 700.0, 32.71, 51.7, 192.168.0.34, b8:27:eb:cb:e6:f6, 29.8, 0.0
600.0, 1400.0, 1400.0, 34.862, 57.0, 192.168.0.34, b8:27:eb:cb:e6:f6, 45.8, 0.5
