cpu_fclk_min, cpu_fclk_max, cpu_fclk_cur, cpu_temp, cpu_load, ip_wired, ip_wifi, memory_usage, swap_usage
600.0, 1400.0, 1400.0, 40.78, 88.0, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.3, 192.168.0.34, 169.254.125.248, 51.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 89.0, 192.168.0.34, 169.254.125.248, 52.5, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.3, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.78, 82.4, 192.168.0.34, 169.254.125.248, 50.6, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.2, 192.168.0.34, 169.254.125.248, 50.9, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.9, 192.168.0.34, 169.254.125.248, 50.8, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.3, 192.168.0.34, 169.254.125.248, 51.0, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.6, 192.168.0.34, 169.254.125.248, 50.7, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.6, 192.168.0.34, 169.254.125.248, 50.2, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.0, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.8, 192.168.0.34, 169.254.125.248, 50.4, 2.8
600.0, 1400.0, 1400.0, 41.318, 86.4, 192.168.0.34, 169.254.125.248, 50.4, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.3, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.0, 192.168.0.34, 169.254.125.248, 50.4, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.7, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.242, 82.7, 192.168.0.34, 169.254.125.248, 50.0, 2.8
600.0, 1400.0, 1400.0, 40.78, 84.5, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 83.6, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 84.7, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.8, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.78, 87.0, 192.168.0.34, 169.254.125.248, 51.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.0, 192.168.0.34, 169.254.125.248, 50.5, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.8, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.78, 86.4, 192.168.0.34, 169.254.125.248, 50.1, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.1, 192.168.0.34, 169.254.125.248, 50.3, 2.8
600.0, 1400.0, 1400.0, 40.78, 85.7, 192.168.0.34, 169.254.125.248, 50.0, 2.8
600.0, 1400.0, 1400.0, 40.78, 83.0, 192.168.0.34, 169.254.125.248, 49.9, 2.8
600.0, 1400.0, 600.0, 37.552, 18.9, 192.168.0.34, 169.254.125.248, 46.9, 2.8
600.0, 1400.0, 600.0, 38.09, 1.3, 192.168.0.34, 169.254.125.248, 46.8, 2.8
600.0, 1400.0, 600.0, 37.552, 1.8, 192.168.0.34, 169.254.125.248, 46.6, 2.8
600.0, 1400.0, 600.0, 36.476, 1.7, 192.168.0.34, 169.254.125.248, 46.3, 2.8
600.0, 1400.0, 1400.0, 37.552, 11.2, 192.168.0.34, 169.254.125.248, 49.3, 2.8
600.0, 1400.0, 600.0, 37.014, 3.8, 192.168.0.34, 169.254.125.248, 46.3, 2.8
600.0, 1400.0, 600.0, 36.476, 1.4, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 37.014, 1.4, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.1, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.3, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 37.014, 1.6, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 46.2, 2.8
600.0, 1400.0, 1400.0, 37.014, 7.1, 192.168.0.34, 169.254.125.248, 48.6, 2.8
600.0, 1400.0, 600.0, 36.476, 1.6, 192.168.0.34, 169.254.125.248, 48.6, 2.8
600.0, 1400.0, 600.0, 37.552, 1.8, 192.168.0.34, 169.254.125.248, 48.5, 2.8
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 37.014, 1.2, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.1, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.5, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.3, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 37.014, 2.5, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.2, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.7, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.1, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.4, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.7, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 35.938, 1.2, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.6, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.2, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.0, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 1.7, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 35.938, 0.7, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 37.014, 1.4, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 35.938, 1.3, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 1400.0, 35.938, 3.8, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 1.5, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 1.4, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 1.4, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 35.938, 0.9, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 3.3, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 35.938, 1.4, 192.168.0.34, 169.254.125.248, 48.2, 2.8
600.0, 1400.0, 600.0, 35.4, 1.2, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 0.8, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 0.9, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 1.4, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 35.938, 1.4, 192.168.0.34, 169.254.125.248, 48.1, 2.8
600.0, 1400.0, 600.0, 36.476, 1.2, 192.168.0.34, 169.254.125.248, 48.1, 2.8
